family,support_regime,method,entity_id,r2,nrmse
polynomial,four_support,gird_adam_selected,0,0.9999671781033957,0.00572903976284379
polynomial,four_support,gird_adam_selected,1,0.9995043754486697,0.02226262678415037
polynomial,four_support,gird_adam_selected,2,0.9998462078303416,0.01240129709580445
polynomial,four_support,gird_adam_selected,3,0.9999341105680765,0.008117230557494694
polynomial,four_support,gird_adam_selected,4,0.9994903247911655,0.022575987438746867
polynomial,four_support,gird_adam_selected,5,0.999977014886262,0.004794279272002632
polynomial,four_support,gird_adam_selected,6,0.9999437495626236,0.007500029158371411
polynomial,four_support,gird_adam_selected,7,0.9994062086151891,0.024367835045626545
polynomial,four_support,gird_adam_selected,8,0.9999472559935924,0.007262506895531148
polynomial,four_support,gird_adam_selected,9,0.9787272512601126,0.14585180403370873
polynomial,four_support,gird_adam_selected,10,0.9990388647276212,0.031002181735789048
polynomial,four_support,gird_adam_selected,11,0.9961203904490274,0.06228651179005421
polynomial,four_support,gird_adam_selected,12,0.9982864311168475,0.041395276097068626
polynomial,four_support,gird_adam_selected,13,0.9999608519082754,0.00625684359118348
polynomial,four_support,gird_adam_selected,14,0.9999491299019059,0.007132327677141626
polynomial,four_support,gird_adam_selected,15,0.9999454067154313,0.0073887268570887975
polynomial,four_support,gird_adam_selected,16,0.9996175777944617,0.019555618260191362
polynomial,four_support,gird_adam_selected,17,0.9998499933044144,0.012247722057002947
polynomial,four_support,gird_adam_selected,18,0.9999758405827766,0.004915223008521143
polynomial,four_support,gird_adam_selected,19,0.9998635312789577,0.011681982753042613
polynomial,four_support,gird_adam_selected,20,0.9999665280680436,0.005785493233626503
polynomial,four_support,gird_adam_selected,21,0.999931311567538,0.008287848482086552
polynomial,four_support,gird_adam_selected,22,0.999931888126454,0.0082529917936503
polynomial,four_support,gird_adam_selected,23,0.9999488001078267,0.007155409993374254
polynomial,four_support,gird_adam_selected,24,0.9999369212548054,0.007942212865104986
