family,label,r2,reference_nrmse
functional_degree4,28201,-0.2507810146301179,1.1183832145691912
functional_degree4,33846,0.9853103069667901,0.12120104386188199
functional_degree4,33847,0.9941802601857119,0.07628721920668018
functional_degree4,35958,0.9719339795780318,0.1675291628999803
functional_degree4,43046,0.12191323209922722,0.9370628409561297
functional_degree4,44259,0.8633345980404543,0.3696828396876784
functional_degree4,45057,0.9538391771568575,0.2148506989589339
functional_degree4,45058,0.9738796488508318,0.1616179171662853
functional_degree4,45060,0.9962049849112365,0.06160369379155352
functional_degree4,45065,0.9926472307498998,0.08574829007099913
functional_degree4,45663,0.9153658883203031,0.2909194247204832
functional_degree4,46570,0.9899472146093553,0.10026357958224245
functional_degree4,47036,0.9875523926924649,0.11156884559560154
functional_degree4,47038,0.8865759087187572,0.3367849332752918
functional_degree4,47039,0.9958189572171092,0.06466098346677647
functional_degree4,50784,0.9953719177454396,0.06803000995560987
functional_degree4,50798,0.9954641914244446,0.06734841182652615
functional_degree4,50801,0.99528465388929,0.06866837780747449
functional_degree4,84085,-0.8841668046959656,1.372649556403952
raw_decoder,13,0.9118424282698894,0.2969134077978135
raw_decoder,1046,0.9681578087105674,0.1784438042898451
raw_decoder,1176,0.988439608263599,0.10751926216451167
raw_decoder,1178,0.9955701888105681,0.06655682676804774
raw_decoder,1652,0.6952397685577342,0.5520509319277215
raw_decoder,2100,0.7622630744375699,0.48758273714563566
raw_decoder,2121,0.9850249515177887,0.12237258059798922
raw_decoder,2242,0.9464049194199594,0.23150611348307976
raw_decoder,2251,-16.542831924980145,4.188416398232171
raw_decoder,3882,0.9665679174251716,0.18284442177662513
raw_decoder,3883,0.9843250008631412,0.12519983680843527
raw_decoder,3888,0.9083451149344756,0.302745578110605
raw_decoder,3967,0.9877620105933341,0.11062544646990531
raw_decoder,5044,0.7884502309991027,0.45994539784728494
raw_decoder,5843,0.9158528777184661,0.29008123393548546
raw_decoder,5845,0.9441025174759758,0.2364264843963641
raw_decoder,6363,-1.698892909577776,1.642830761088243
raw_decoder,6420,0.5641754878144085,0.6601700630788944
raw_decoder,6447,0.9388437476826211,0.2472979019672
raw_decoder,7097,0.9791706058513934,0.14432392091613433
raw_decoder,7376,-0.5804134795944553,1.2571449715901724
raw_decoder,7377,0.3436017889767893,0.8101840599661355
raw_decoder,7477,0.8568052411841275,0.37841083337541026
raw_decoder,7529,0.8702557176046106,0.3602003364731762
raw_decoder,7891,0.9862867920740552,0.11710340697838308
raw_decoder,7892,0.9866661524299178,0.1154722805268962
raw_decoder,8057,0.6794763795770762,0.5661480552142909
raw_decoder,11054,0.9788642714042516,0.14538132134407228
raw_decoder,11060,0.9704500376182893,0.17190102495829018
raw_decoder,11075,0.876823290749188,0.35096539608743776
raw_decoder,11397,0.993535632629277,0.08040128960858112
raw_decoder,11399,0.8618763909670261,0.3716498473468998
raw_decoder,11402,0.990966568789867,0.09504436443121159
raw_decoder,11403,0.8921618652596204,0.32838717200947365
raw_decoder,11621,0.8346314832598264,0.4066552799856085
raw_decoder,11812,-4.127377456422862,2.2643713159335994
raw_decoder,12139,0.9836075197540873,0.1280331216752628
raw_decoder,12216,0.9751206821988776,0.15773179071170923
raw_decoder,12972,0.4521671051477537,0.7401573446587193
raw_decoder,13322,0.43341177800061037,0.7527205470819762
raw_decoder,13692,0.9474889444720621,0.22915290861766938
raw_decoder,13713,-35.22716527029283,6.01890066958185
raw_decoder,13978,0.7463105734402558,0.5036759142144324
raw_decoder,14219,0.8192055720945555,0.4251992802268656
raw_decoder,15081,0.9010440634313549,0.31457262526902285
raw_decoder,15402,0.9469195853635732,0.23039187189748409
raw_decoder,15433,0.9190855698909643,0.28445461871630007
raw_decoder,16161,0.9712625711985258,0.1695211750828617
raw_decoder,16609,0.9929257559488147,0.08410852543699274
raw_decoder,16611,0.9968426589291083,0.05619022220005652
raw_decoder,16792,0.9929458150022419,0.08398919572039075
raw_decoder,17209,0.8817685208549341,0.3438480465919007
raw_decoder,17710,-0.8679054409637652,1.3667133719122548
raw_decoder,18305,0.7300226006225028,0.5195934943564029
raw_decoder,18306,0.9696528315866798,0.1742043868945906
raw_decoder,19090,-7.935528904119723,2.9892355049610466
raw_decoder,19424,-195.73032877566342,14.026058918158851
raw_decoder,19665,-0.7445133084739846,1.3208002530564509
raw_decoder,20512,-0.17015876445101963,1.081738769043164
raw_decoder,20574,-55.65147821978982,7.526717625883795
raw_decoder,25605,-149.6729191063623,12.274889779805044
raw_decoder,28201,-0.26138064807712347,1.1231120371882422
raw_decoder,33846,0.9856393964448777,0.11983573571819993
raw_decoder,33847,0.9945188361501701,0.07403488265560974
raw_decoder,35958,0.9744860018051301,0.1597310182615444
raw_decoder,43046,0.13356737730439228,0.9308236259870114
raw_decoder,44259,0.8642704756199164,0.36841488077992124
raw_decoder,45057,0.9548680866403939,0.2124427295993112
raw_decoder,45058,0.973606722299499,0.1624600803289873
raw_decoder,45060,0.9948502402631036,0.07176182646014749
raw_decoder,45065,0.9913281952520832,0.09312252545929418
raw_decoder,45663,0.9096695011217574,0.300550326697947
raw_decoder,46570,0.9913837101211809,0.0928239725438375
raw_decoder,47036,0.986565013666368,0.11590938846198805
raw_decoder,47038,0.884578355808003,0.3397376107998597
raw_decoder,47039,0.9952142121248817,0.0691793890918262
raw_decoder,50784,0.9958634274131493,0.0643161922601976
raw_decoder,50798,0.9957144669573943,0.06546398278905473
raw_decoder,50801,0.9948183876551056,0.07198341715210825
raw_decoder,84085,-0.8867059481525692,1.3735741509480182
raw_q_ridge_req,13,-0.5404564761217321,1.241151270442782
raw_q_ridge_req,1046,-7.275120574396016,2.876650930230503
raw_q_ridge_req,1176,-43.493588565193704,6.670351457396657
raw_q_ridge_req,1178,-37.62045703753484,6.214535947078819
raw_q_ridge_req,1652,-10.684724538034564,3.4182926349326155
raw_q_ridge_req,2100,-5.170831305871472,2.4841157996098877
raw_q_ridge_req,2121,-0.3960362244760518,1.181539768469962
raw_q_ridge_req,2242,0.321745853920149,0.8235618653627979
raw_q_ridge_req,2251,-3335.3207108538877,57.76089257320984
raw_q_ridge_req,3882,-4.575887413202185,2.361331703340762
raw_q_ridge_req,3883,-2.338188495301116,1.8270710153962588
raw_q_ridge_req,3888,0.4988744605711185,0.7079022103573921
raw_q_ridge_req,3967,-54.93556002964813,7.479007957586897
raw_q_ridge_req,5044,0.7219292924260412,0.5273241010744328
raw_q_ridge_req,5843,-173.88478843695538,13.224401250603195
raw_q_ridge_req,5845,-233.33746519462352,15.30808496169993
raw_q_ridge_req,6363,-2.5042348993032784,1.871960175672356
raw_q_ridge_req,6420,-0.17378580511552566,1.0834139583351905
raw_q_ridge_req,6447,-13.775549537568446,3.8438977012361355
raw_q_ridge_req,7097,-97.62242524318003,9.930882400027706
raw_q_ridge_req,7376,-74.4909688710969,8.688553899878674
