regime,method,candidate_id,selected,expression_family,lambda,expected_query_rows,prediction_rows,finite_prediction_rows,coverage_complete,entity_count,finite_entity_count,physical_r2,rmse,mae,median_entity_nrmse,p90_entity_nrmse,p95_entity_nrmse,max_entity_nrmse,entity_r2_ge_0_85_count,entity_r2_finite_count,negative_prediction_count,negative_prediction_fraction,sse,sse_top1_fraction,sse_top3_fraction,sse_top5_fraction
spread,expression,linear_t__lambda_0.0001,False,linear_t,0.0001,17704,17704,17704,True,247,247,0.45932762314109044,698.9439921332155,37.03717018002439,0.12653498042039785,0.32477083195288875,0.4439265661727848,0.9903061683882572,232,247,322,0.018187980117487575,8648805954.078917,0.9043787380769944,0.9991825988494819,0.9995219807507886
spread,expression,linear_t__lambda_0.01,False,linear_t,0.01,17704,17704,17704,True,247,247,0.4593091731232498,698.9559174873355,37.03114000375243,0.12651352979934402,0.3247426027621568,0.44389146188165546,0.9903088511634058,232,247,321,0.01813149570718482,8649101087.751326,0.9043794392526158,0.9991828110585217,0.9995221721561691
spread,expression,linear_t__lambda_1,False,linear_t,1.0,17704,17704,17704,True,247,247,0.4574157050932569,700.178699510636,37.2499991052715,0.14493712089835908,0.32665817432369487,0.4423479237073433,0.9905722470625448,230,247,254,0.014347040216900135,8679389739.94177,0.9043806089662756,0.9991194153761555,0.999458983023665
spread,expression,linear_t__lambda_1e-06,False,linear_t,1e-06,17704,17704,17704,True,247,247,0.4593278075836602,698.943872915883,37.03723107849965,0.12653549745001597,0.32477111606946546,0.44392691936937173,0.9903061415555356,232,247,322,0.018187980117487575,8648803003.663723,0.904378730986004,0.9991825966307492,0.9995219787425305
spread,expression,linear_t__lambda_1e-08,False,linear_t,1e-08,17704,17704,17704,True,247,247,0.45932780942808016,698.9438717237133,37.03723168761766,0.1265355026210139,0.32477111891081367,0.44392692290155245,0.9903061412872081,232,247,322,0.018187980117487575,8648802974.159662,0.9043787309150861,0.999182596608552,0.9995219787224384
spread,expression,quadratic_t__lambda_0,False,quadratic_t,0.0,17704,17704,17704,True,247,247,0.5512773319490762,636.7431621934909,30.77800546550379,0.05903287197656547,0.1592752842052639,0.27154631102666205,1.0864346932975422,239,247,759,0.04287166741979214,7177942593.841344,0.8944395148617078,0.9993536074318075,0.9997671273836887
spread,expression,quadratic_t__lambda_0.0001,False,quadratic_t,0.0001,17704,17704,17704,True,247,247,0.5512675281651491,636.7501180024207,30.776203770283747,0.05912519189345146,0.16199008973852505,0.27151289185639277,1.0747127209213037,239,247,759,0.04287166741979214,7178099418.988014,0.8944397890794535,0.9993536908523621,0.9997671963493179
spread,expression,quadratic_t__lambda_0.01,False,quadratic_t,0.01,17704,17704,17704,True,247,247,0.5502938276009509,637.4405828308052,30.667560468994225,0.06377157684667174,0.16502362402538232,0.3000970058916202,0.9906630405338616,238,247,750,0.04236330772706733,7193675112.508835,0.8944650022891318,0.9993545202280532,0.9997666044634266
spread,expression,quadratic_t__lambda_1,False,quadratic_t,1.0,17704,17704,17704,True,247,247,0.5031847614665435,669.9968168551785,34.61936137066045,0.1284353173079072,0.2962398810503062,0.3986658852889087,0.9901275773772807,234,247,313,0.017679620424762767,7947250085.288853,0.8989967213012047,0.999097851429439,0.9994564088424566
spread,expression,quadratic_t__lambda_1e-06,False,quadratic_t,1e-06,17704,17704,17704,True,247,247,0.551277233926265,636.7432317412938,30.777986571631363,0.05903335139282367,0.15931887336843265,0.27154597594118973,1.0863149644405186,239,247,759,0.04287166741979214,7177944161.852416,0.8944395176280301,0.9993536082985339,0.999767128105867
spread,expression,quadratic_t__lambda_1e-08,False,quadratic_t,1e-08,17704,17704,17704,True,247,247,0.5512773309688472,636.7431628889697,30.77800527660716,0.05903287672396504,0.15927572065939097,0.2715463076757174,1.0864334957482984,239,247,759,0.04287166741979214,7177942609.521469,0.894439514889374,0.9993536074404785,0.9997671273909143
spread,expression,shomate5__lambda_0,True,shomate5,0.0,17704,17704,17704,True,247,247,0.6386459472518312,571.4019921739689,24.813439691554628,0.029577814373804804,0.09293865188564439,0.21186416976145642,1.7449515101552815,238,247,778,0.04394487121554451,5780360189.835374,0.8855834041711832,0.9995409447624215,0.9999150410340927
spread,expression,shomate5__lambda_0.0001,False,shomate5,0.0001,17704,17704,17704,True,247,247,0.6360587249931169,573.4439053767624,24.52033217838227,0.031570157662014854,0.08873062625368065,0.22310527005283692,1.1264298430552826,238,247,776,0.043831902394939,5821746404.913887,0.8852392665272156,0.9995348484608041,0.9999060963872022
spread,expression,shomate5__lambda_0.01,False,shomate5,0.01,17704,17704,17704,True,247,247,0.595515648084506,604.5415396243835,26.61861367999087,0.040318979892256746,0.12492375209643894,0.24863536033098774,0.9880350739901193,238,247,765,0.04321057388160868,6470289256.318661,0.8893636088969582,0.999553358655477,0.9998808643544348
spread,expression,shomate5__lambda_1,False,shomate5,1.0,17704,17704,17704,True,247,247,0.5408091857913462,644.127559405087,31.705224911472794,0.09843086201805265,0.2509403532956554,0.3266028713675973,0.9896088011849816,237,247,485,0.027394938996836874,7345395137.548365,0.8948628280188254,0.9992311178615811,0.9995848097417799
spread,expression,shomate5__lambda_1e-06,False,shomate5,1e-06,17704,17704,17704,True,247,247,0.6386203831587676,571.4222038130138,24.815509841261225,0.029727563599564872,0.09028442145168354,0.18894174125796404,1.2001305541192322,238,247,778,0.04394487121554451,5780769123.026272,0.8855803787505313,0.9995428175757881,0.9999168854592398
spread,expression,shomate5__lambda_1e-08,False,shomate5,1e-08,17704,17704,17704,True,247,247,0.6386460962441369,571.4018743746686,24.812034537105923,0.02953364545022721,0.09031696815451622,0.18662736994918053,1.5230341234615847,238,247,778,0.04394487121554451,5780357806.496412,0.8855843654620392,0.9995420827985297,0.9999161792051984
spread,support_knn,k_1,False,,,17704,17704,17704,True,247,247,0.9198741766661306,269.06768230920454,11.808992811790414,0.08327850208530689,0.20623126904693304,0.2693358397860656,0.9866112168996284,238,247,0,0.0,1281723882.3101256,0.5893925555533296,0.9976812384272937,0.998667681879824
spread,support_knn,k_2,False,,,17704,17704,17704,True,247,247,0.8988201274438044,302.35861636407964,8.740714457129851,0.024755557536840545,0.14182774265201784,0.26195984162074454,0.9851946655704978,240,247,0,0.0,1618512655.0774906,0.6753512061355456,0.9993603277181442,0.9997309553761511
spread,support_knn,k_4,False,,,17704,17704,17704,True,247,247,0.8623744538859861,352.63451109781437,11.808906361515879,0.051102515727493435,0.20730793790046206,0.3230372905138555,0.9864620833949326,238,247,0,0.0,2201511846.378012,0.7560505809492609,0.9992724237104192,0.9995299905129549
spread,support_linear,support_linear,False,,,17704,17704,17704,True,247,247,0.9520843295536637,208.07220517003776,5.921786584002323,0.009745841959679188,0.07257123703708897,0.13996067091517314,1.0819654396024214,241,247,0,0.0,766477729.5587618,0.5159230035018572,0.9993376573241388,0.9998041539753904
spread,support_nearest,support_nearest,False,,,17704,17704,17704,True,247,247,0.9198741766661306,269.06768230920454,11.808992811790416,0.08327850208530689,0.20623126904693304,0.2693358397860656,0.9866112168996284,238,247,0,0.0,1281723882.3101256,0.5893925555533296,0.9976812384272937,0.998667681879824
spread,support_pchip,support_pchip,False,,,17704,17704,17704,True,247,247,0.9588065324801612,192.9254228004662,4.8939618162594805,0.008716826545858558,0.06522357187726907,0.13217955370546597,1.3391050097203372,241,247,0,0.0,658946752.975525,0.5637129019461967,0.9995498988745964,0.9997810500157991
