label,split,q1,q2,q3,q4,calibration_selected_start,calibration_selection_loss,calibration_candidate_q_dispersion,calibration_inner_selection_used,calibration_refinement_used,calibration_fit_rows,calibration_selection_rows,calibration_extra_candidate_available,calibration_selected_extra_candidate,capacity_cycle1,early_fade_rate,response_cycle1,response_cycle10,response_cycle20,response_cycle28,prior_weight,dataset,seed
B0030,meta_fit,-0.2070602476596832,0.1000798642635345,0.2075421214103698,-0.0837552025914192,3.0,0.0196072310209274,0.2017395347356796,0.0,0.0,12.0,12.0,0.0,0.0,1.7462239265441897,0.0032689173240214,1.7462239265441897,1.7168036699295044,1.678635597229004,1.6379035711288452,0.01,nasa_battery_capacity_reviewer_clean_inner1,2
B0036,meta_fit,0.1120288372039794,-0.2116874158382415,-0.0722302794456482,0.0115353809669613,1.0,0.775725781917572,0.2556057274341583,1.0,1.0,44.0,15.0,0.0,0.0,1.7450988292694092,-0.0032167700119316,1.7450988292694092,1.7740497589111328,1.7878867387771606,1.791140913963318,0.01,nasa_battery_capacity_reviewer_clean_inner1,2
B0039,meta_fit,0.00081587996101,0.3748854696750641,-0.3789235353469848,-0.0340645983815193,3.0,0.2065495550632476,0.0770120173692703,0.0,0.0,14.0,14.0,0.0,0.0,0.3562201261520386,-0.0089943008497357,0.3562201261520386,0.4371688365936279,0.5195562839508057,0.577003002166748,0.01,nasa_battery_capacity_reviewer_clean_inner1,2
B0005,meta_fit,-0.1912841498851776,-0.008068623021245,-0.102035105228424,-0.0395924225449562,0.0,0.00539524666965,0.2226126790046692,1.0,1.0,37.0,13.0,0.0,0.0,1.8178211450576784,-0.0018968185177072,1.8178211450576784,1.8348925113677976,1.8360226154327397,1.8337236642837524,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0007,meta_fit,0.0190464351326227,-0.102299191057682,0.0348136983811855,0.1441060751676559,1.0,0.0026956219226121,0.2209247201681137,1.0,1.0,37.0,13.0,0.0,0.0,1.8737095594406128,0.0005983114242553,1.8737095594406128,1.8683247566223145,1.8623833656311035,1.858532786369324,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0025,meta_fit,0.12123903632164,-0.0604675561189651,-0.047706950455904,0.0768896266818046,2.0,0.0014687281800433,0.2249681055545807,0.0,0.0,8.0,8.0,0.0,0.0,1.8521745204925537,0.0027078390121459,1.8521745204925537,1.82780396938324,1.8028564453125,1.7779046297073364,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0026,meta_fit,0.2284732460975647,-0.1087590977549552,-0.0701484531164169,-0.1048277616500854,3.0,0.4055709540843963,0.2152924835681915,0.0,0.0,8.0,8.0,0.0,0.0,1.7644237279891968,0.0012041463050991,1.7644237279891968,1.7535864114761353,1.7423348426818848,1.7271891832351685,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0029,meta_fit,-0.107667751610279,-0.1749681681394577,-0.1380917280912399,0.2063839882612228,3.0,0.0264063905924558,0.2896011471748352,0.0,0.0,12.0,12.0,0.0,0.0,1.8089044094085691,0.0026365385856479,1.8089044094085691,1.7851755619049072,1.7412667274475098,1.7037409543991089,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0030,meta_fit,-0.2133751511573791,0.0992221981287002,0.1964751929044723,-0.0815023481845855,3.0,0.0195866823196411,0.2126296609640121,0.0,0.0,12.0,12.0,0.0,0.0,1.746232509613037,0.0033021767158061,1.746232509613037,1.71651291847229,1.6775202751159668,1.6368207931518557,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0036,meta_fit,0.1119745746254921,-0.2115517407655716,-0.0722401365637779,0.0115744024515151,1.0,0.7757967114448547,0.255515992641449,1.0,1.0,44.0,15.0,0.0,0.0,1.7450059652328491,-0.00321810785681,1.7450059652328491,1.7739689350128174,1.787813663482666,1.7910741567611694,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0039,meta_fit,0.0013876482844352,0.3750437796115875,-0.3793884813785553,-0.0316769666969776,3.0,0.2065239548683166,0.0795645117759704,0.0,0.0,14.0,14.0,0.0,0.0,0.3563776016235351,-0.0089944200590252,0.3563776016235351,0.4373273849487304,0.5196667909622192,0.5773385763168335,0.1,nasa_battery_capacity_reviewer_clean_inner1,2
B0005,meta_fit,-0.1908805519342422,-0.0078015401959419,-0.1018126606941223,-0.0394091643393039,0.0,0.0053870105184614,0.2224494665861129,1.0,1.0,37.0,13.0,0.0,0.0,1.817865014076233,-0.0018966727657243,1.817865014076233,1.8349350690841677,1.83604633808136,1.8337241411209104,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0007,meta_fit,0.0507631823420524,-0.0666103735566139,0.0586020238697528,0.24160036444664,1.0,0.0027316370978951,0.2202613800764084,1.0,1.0,37.0,13.0,0.0,0.0,1.8790572881698608,0.0005697674350813,1.8790572881698608,1.8739293813705444,1.868557929992676,1.863502621650696,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0025,meta_fit,0.1218401789665222,-0.0589400492608547,-0.0483978204429149,0.0829002112150192,2.0,0.0014656560961157,0.2215750217437744,0.0,0.0,8.0,8.0,0.0,0.0,1.851884365081787,0.0027177995070815,1.851884365081787,1.827424168586731,1.8025929927825928,1.7777094841003418,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0026,meta_fit,0.2269975244998932,-0.1049403175711631,-0.0664231181144714,-0.1031283661723136,3.0,0.405581533908844,0.2076970189809799,0.0,0.0,8.0,8.0,0.0,0.0,1.7643812894821167,0.0012057092972099,1.7643812894821167,1.7535299062728882,1.7428888082504272,1.727102756500244,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0029,meta_fit,-0.1710568070411682,-0.031426690518856,-0.0130520993843674,0.3629845380783081,1.0,0.0262021496891975,0.2697201073169708,0.0,0.0,12.0,12.0,0.0,0.0,1.808038830757141,0.002438531955704,1.808038830757141,1.7860920429229736,1.75226891040802,1.7160975933074951,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0030,meta_fit,-0.2261721640825271,0.1077035665512085,0.1824510842561721,-0.0572874024510383,3.0,0.0196241624653339,0.2360805422067642,0.0,0.0,12.0,12.0,0.0,0.0,1.7455296516418457,0.0032533009070903,1.7455296516418457,1.716249942779541,1.6748701333999634,1.635196566581726,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0036,meta_fit,0.1117191538214683,-0.2111278474330902,-0.0724077746272087,0.0120343547314405,1.0,0.7757964730262756,0.255126953125,1.0,1.0,44.0,15.0,0.0,0.0,1.744823694229126,-0.0032256443519145,1.744823694229126,1.7738544940948486,1.7877366542816162,1.7910351753234863,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0039,meta_fit,0.0045973001979291,0.3739143311977386,-0.3859719038009643,-0.0104437684640288,3.0,0.2062906622886657,0.0706859603524208,0.0,0.0,14.0,14.0,0.0,0.0,0.3566057682037353,-0.0090652704238891,0.3566057682037353,0.4381932020187378,0.5203235149383545,0.580019474029541,1.0,nasa_battery_capacity_reviewer_clean_inner1,2
B0005,meta_fit,0.2586416006088257,-0.2084871232509613,0.0447801947593688,0.1063146069645881,1.0,0.0078193293884396,0.1875272691249847,1.0,1.0,37.0,13.0,0.0,0.0,1.8262609243392944,-0.000347945431713,1.8262609243392944,1.829392433166504,1.826228141784668,1.8154640197753904,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0007,meta_fit,-0.0001008819454,-0.1978255361318588,-0.1049058362841606,-0.0640884339809417,3.0,0.0022815340198576,0.3485611379146576,1.0,1.0,37.0,13.0,0.0,0.0,1.8812485933303835,0.0014383263187482,1.8812485933303835,1.868303656578064,1.8618075847625728,1.8586262464523315,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0025,meta_fit,0.2752557098865509,-0.1342388540506363,0.1685326248407364,0.086332269012928,2.0,0.0014136036625131,0.1980206370353698,0.0,0.0,8.0,8.0,0.0,0.0,1.8490238189697263,0.0020557111129164,1.8490238189697263,1.830522418022156,1.80166494846344,1.7681291103363037,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0026,meta_fit,0.2137548625469207,-0.1276591271162033,0.0537088997662067,0.3638795912265777,0.0,0.4059386849403381,0.1761318743228912,0.0,0.0,8.0,8.0,0.0,0.0,1.7610347270965576,0.0005403889808803,1.7610347270965576,1.7561712265014648,1.7385987043380735,1.7195558547973633,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0029,meta_fit,0.0645250231027603,-0.2206586748361587,0.0210731551051139,-0.0443640537559986,2.0,0.0259195566177368,0.1519927084445953,0.0,0.0,12.0,12.0,0.0,0.0,1.8074958324432373,0.0023963318672031,1.8074958324432373,1.7859288454055786,1.7384953498840332,1.6925663948059082,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0030,meta_fit,0.113922119140625,-0.2819128334522247,0.0342384539544582,-0.0924117639660835,3.0,0.0194967277348041,0.1704903841018676,0.0,0.0,12.0,12.0,0.0,0.0,1.744326949119568,0.0030191210098564,1.744326949119568,1.717154860496521,1.681516170501709,1.6544551849365234,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0036,meta_fit,-0.0202495846897363,-0.134022906422615,-0.423416256904602,0.0632165819406509,3.0,0.0796850100159645,0.5041729211807251,1.0,1.0,44.0,15.0,0.0,0.0,1.6958112716674805,-0.0050447518005967,1.6958112716674805,1.7412140369415283,1.762210488319397,1.7645379304885864,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0039,meta_fit,-0.1289577335119247,-0.3428407311439514,0.1211416125297546,0.2895784974098205,3.0,0.2160059362649917,0.2007715851068496,0.0,0.0,14.0,14.0,0.0,0.0,0.3621817827224731,-0.0082926750183105,0.3621817827224731,0.436815857887268,0.5462795495986938,0.6319398880004883,0.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0005,meta_fit,0.2457430809736251,-0.3319844901561737,-0.0102336080744862,0.0230854507535696,1.0,0.007807292509824,0.1874017119407653,1.0,1.0,37.0,13.0,0.0,0.0,1.8301739692687988,-9.242693340638652e-05,1.8301739692687988,1.831005811691284,1.8287864923477173,1.819463014602661,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0007,meta_fit,-6.564635987160727e-05,-0.1977918148040771,-0.1048559546470642,-0.0640471875667572,3.0,0.0022807759232819,0.3484793901443481,1.0,1.0,37.0,13.0,0.0,0.0,1.8812453746795652,0.001438538194634,1.8812453746795652,1.8682985305786133,1.861799478530884,1.8586156368255613,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0025,meta_fit,0.2756227254867553,-0.1342397481203079,0.168477177619934,0.0864052101969719,2.0,0.0014123913133516,0.1980786472558975,0.0,0.0,8.0,8.0,0.0,0.0,1.8491144180297847,0.0020605723839253,1.8491144180297847,1.8305692672729488,1.801721811294556,1.7681831121444702,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0026,meta_fit,0.2305096834897995,-0.1384452879428863,0.051820371299982,0.3579176962375641,0.0,0.405706524848938,0.1749652028083801,0.0,0.0,8.0,8.0,0.0,0.0,1.7620190382003784,0.0009279780788347,1.7620190382003784,1.753667235374451,1.734502911567688,1.7147927284240725,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0029,meta_fit,0.0645928680896759,-0.2199004143476486,0.0220822896808385,-0.0441161580383777,2.0,0.0259195230901241,0.1517565548419952,0.0,0.0,12.0,12.0,0.0,0.0,1.807532787322998,0.0023960273247212,1.807532787322998,1.785968542098999,1.738497257232666,1.692576289176941,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0030,meta_fit,0.1155585870146751,-0.2816224694252014,0.0333077013492584,-0.0923488214612007,3.0,0.0194962732493877,0.1698895543813705,0.0,0.0,12.0,12.0,0.0,0.0,1.7448561191558838,0.0030328696593642,1.7448561191558838,1.7175602912902832,1.6819058656692505,1.6547905206680298,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0036,meta_fit,-0.007745302747935,-0.1337102651596069,-0.4133794903755188,0.0608670860528945,3.0,0.0813499242067337,0.5062748789787292,1.0,1.0,44.0,15.0,0.0,0.0,1.6970157623291016,-0.0051562655717134,1.6970157623291016,1.7434221506118774,1.762969136238098,1.7652935981750488,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0039,meta_fit,-0.1283849030733108,-0.3427245020866394,0.1217714846134185,0.2901114225387573,3.0,0.2159942686557769,0.2008192688226699,0.0,0.0,14.0,14.0,0.0,0.0,0.362001895904541,-0.0082966750487685,0.362001895904541,0.4366719722747803,0.5461869239807129,0.6318377256393433,0.001,nasa_battery_capacity_reviewer_clean_inner1,3
B0005,meta_fit,0.2462012320756912,-0.3352674841880798,-0.0106500312685966,0.0229129958897829,1.0,0.0078110168687999,0.1875703334808349,1.0,1.0,37.0,13.0,0.0,0.0,1.828829288482666,-9.240044164471328e-05,1.828829288482666,1.8296608924865725,1.8273429870605469,1.8178906440734863,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0007,meta_fit,-0.0253533162176609,-0.2136338204145431,-0.1363958716392517,-0.0790839791297912,3.0,0.0022853496484458,0.3491756319999695,1.0,1.0,37.0,13.0,0.0,0.0,1.878667950630188,0.0013791588135063,1.878667950630188,1.866255521774292,1.8635090589523315,1.8608689308166504,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0025,meta_fit,0.275763601064682,-0.1339821964502334,0.1690146774053573,0.0864089280366897,2.0,0.0014130985364317,0.1981544345617294,0.0,0.0,8.0,8.0,0.0,0.0,1.8491061925888064,0.0020631153602153,1.8491061925888064,1.8305381536483765,1.8017268180847168,1.7681827545166016,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0026,meta_fit,0.2349464446306228,-0.1382320821285247,0.0508083663880825,0.3595370054244995,0.0,0.405719518661499,0.1736271530389785,0.0,0.0,8.0,8.0,0.0,0.0,1.7624913454055786,0.0009462966118007,1.7624913454055786,1.753974676132202,1.7344189882278442,1.7147462368011477,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0029,meta_fit,0.0605140104889869,-0.2233085930347442,0.0155047848820686,-0.0462571121752262,2.0,0.0259193442761898,0.1535737961530685,0.0,0.0,12.0,12.0,0.0,0.0,1.8074084520339968,0.0023961199913173,1.8074084520339968,1.7858433723449707,1.7386358976364136,1.6926555633544922,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0030,meta_fit,0.1145151779055595,-0.2821559309959411,0.0348823182284832,-0.0930495634675026,3.0,0.0194952618330717,0.1716667562723159,0.0,0.0,12.0,12.0,0.0,0.0,1.7444556951522827,0.0030161142349243,1.7444556951522827,1.717310667037964,1.681663990020752,1.6545956134796145,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0036,meta_fit,-0.2265967428684234,-0.1229764074087143,0.0807680115103721,-0.0488851368427276,2.0,0.0823986828327179,0.5031203031539917,1.0,1.0,44.0,15.0,0.0,0.0,1.66200852394104,-0.0086833639070391,1.66200852394104,1.7401587963104248,1.7778127193450928,1.7784175872802734,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0039,meta_fit,-0.1306269317865371,-0.3429289758205414,0.1203189268708229,0.2883180677890777,3.0,0.2160187512636184,0.2003727257251739,0.0,0.0,14.0,14.0,0.0,0.0,0.3624618053436279,-0.0082870060577988,0.3624618053436279,0.4370448589324951,0.5463882684707642,0.6321069002151489,0.01,nasa_battery_capacity_reviewer_clean_inner1,3
B0005,meta_fit,0.2467160820960998,-0.3318369388580322,-0.0036564245820045,0.0224704872816801,1.0,0.0077769490890204,0.1878171563148498,1.0,1.0,37.0,13.0,0.0,0.0,1.830963969230652,-9.625488019082697e-05,1.830963969230652,1.8318302631378172,1.829739689826965,1.8208879232406616,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0007,meta_fit,-0.0236987546086311,-0.2151138633489608,-0.1333242952823639,-0.0795827209949493,3.0,0.0022937152534723,0.3475739061832428,1.0,1.0,37.0,13.0,0.0,0.0,1.8785886764526367,0.0013544824905693,1.8785886764526367,1.8663983345031736,1.8628102540969849,1.8604909181594849,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0025,meta_fit,0.2783064842224121,-0.132252886891365,0.1731882095336914,0.0867703258991241,2.0,0.0014131409116089,0.1997874081134796,0.0,0.0,8.0,8.0,0.0,0.0,1.849226713180542,0.0021007854957133,1.849226713180542,1.8303196430206297,1.8017574548721316,1.7681854963302612,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0026,meta_fit,0.3714581429958343,-0.1436101198196411,0.0847199857234954,0.3863033056259155,0.0,0.4011574983596802,0.1993839591741562,0.0,0.0,8.0,8.0,0.0,0.0,1.7689759731292725,0.0028237502556294,1.7689759731292725,1.7435622215270996,1.7131115198135376,1.6880908012390137,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0029,meta_fit,0.0593570694327354,-0.224428117275238,0.0128127476200461,-0.0470329746603965,2.0,0.0259185582399368,0.154463455080986,0.0,0.0,12.0,12.0,0.0,0.0,1.807539463043213,0.0023955239448696,1.807539463043213,1.7859797477722168,1.7388594150543213,1.6928452253341677,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0030,meta_fit,0.1117695868015289,-0.2813199162483215,0.0315161943435668,-0.0919841676950454,3.0,0.0194961763918399,0.1698246896266937,0.0,0.0,12.0,12.0,0.0,0.0,1.7444788217544556,0.0030321015510708,1.7444788217544556,1.717189908027649,1.6815953254699707,1.6543989181518557,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0036,meta_fit,-0.0096374303102493,-0.1331564933061599,-0.4130756258964538,0.0623764917254447,3.0,0.0815956965088844,0.5068856477737427,1.0,1.0,44.0,15.0,0.0,0.0,1.6964340209960938,-0.0051259463652968,1.6964340209960938,1.742567539215088,1.762293815612793,1.7646621465682983,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0039,meta_fit,-0.1180343106389045,-0.3441577553749084,0.115586943924427,0.297003298997879,3.0,0.2162185460329055,0.2037367224693298,0.0,0.0,14.0,14.0,0.0,0.0,0.3625353574752807,-0.0082341562956571,0.3625353574752807,0.4366427659988403,0.5467222929000854,0.6316722631454468,0.1,nasa_battery_capacity_reviewer_clean_inner1,3
B0005,meta_fit,0.2336539477109909,-0.3316476047039032,-0.0501103997230529,0.0170343443751335,1.0,0.007547884248197,0.1910238116979599,1.0,1.0,37.0,13.0,0.0,0.0,1.8306528329849243,-0.0001439650804968,1.8306528329849243,1.831948518753052,1.828605890274048,1.816941738128662,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0007,meta_fit,-0.005442070774734,-0.1982818841934204,-0.1129094287753105,-0.0687300041317939,3.0,0.0023678899742662,0.3245456516742706,1.0,1.0,37.0,13.0,0.0,0.0,1.8824838399887085,0.0014442205429077,1.8824838399887085,1.869485855102539,1.8643382787704468,1.8611198663711548,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0025,meta_fit,0.2822377681732178,-0.1287854164838791,0.1954736411571502,0.0820410102605819,2.0,0.0014126757159829,0.2042234390974044,0.0,0.0,8.0,8.0,0.0,0.0,1.849126935005188,0.0021870534401386,1.849126935005188,1.829443454742432,1.8016271591186523,1.7681461572647097,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0026,meta_fit,0.2466035336256027,-0.1165371164679527,0.073977991938591,0.3768856525421142,0.0,0.4065516591072082,0.1783462762832641,0.0,0.0,8.0,8.0,0.0,0.0,1.762354612350464,0.0008037619991227,1.762354612350464,1.7551207542419434,1.7370038032531738,1.7203012704849243,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0029,meta_fit,0.0352869257330894,-0.2377235442399978,-0.0150451716035604,-0.0600760355591774,2.0,0.0259618237614631,0.1659170240163803,0.0,0.0,12.0,12.0,0.0,0.0,1.8079986572265625,0.0024295647162944,1.8079986572265625,1.786132574081421,1.740336537361145,1.694095492362976,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0030,meta_fit,0.0965245217084884,-0.2780756950378418,-0.0128991641104221,-0.0771457850933075,3.0,0.0195514075458049,0.1762817800045013,0.0,0.0,12.0,12.0,0.0,0.0,1.74574875831604,0.003206041175872,1.74574875831604,1.7168943881988523,1.6815321445465088,1.6529990434646606,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0036,meta_fit,-0.0079072769731283,-0.1314473450183868,-0.4044205248355865,0.0607016161084175,3.0,0.0809087455272674,0.4412871599197387,1.0,1.0,44.0,15.0,0.0,0.0,1.6977665424346924,-0.0052205719985067,1.6977665424346924,1.7447516918182373,1.765099287033081,1.7676749229431152,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0039,meta_fit,-0.109553150832653,-0.3405000567436218,0.123719610273838,0.303571492433548,3.0,0.2162101715803146,0.2033690363168716,0.0,0.0,14.0,14.0,0.0,0.0,0.3620413541793823,-0.0083109140396118,0.3620413541793823,0.4368395805358886,0.5475078821182251,0.6323232650756836,1.0,nasa_battery_capacity_reviewer_clean_inner1,3
B0005,meta_fit,-0.0547848977148532,0.0281766317784786,0.0364028848707675,0.1110372841358184,1.0,0.0051093939691782,0.0010479071643203,1.0,1.0,37.0,13.0,0.0,0.0,1.8380781412124636,0.0013213820056989,1.8380781412124636,1.826185703277588,1.8243173360824585,1.8205854892730715,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0007,meta_fit,-0.125744491815567,0.1276125013828277,-0.1212503612041473,0.0587421841919422,2.0,0.0029275186825543,0.1425167918205261,1.0,1.0,37.0,13.0,0.0,0.0,1.889467477798462,0.0016949044074863,1.889467477798462,1.8742133378982544,1.866852045059204,1.8635525703430176,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0025,meta_fit,-0.1008104607462883,0.0644539296627044,0.0421640388667583,0.0632165148854255,0.0,0.0014922232367098,0.2213865369558334,0.0,0.0,8.0,8.0,0.0,0.0,1.8477873802185056,0.002021312713623,1.8477873802185056,1.8295955657958984,1.8013067245483398,1.777773380279541,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0026,meta_fit,-0.2443694323301315,0.0237671732902526,0.63374263048172,-0.1231500878930091,0.0,0.3982169926166534,0.2779731452465057,0.0,0.0,8.0,8.0,0.0,0.0,1.7732349634170532,0.0037190914154052,1.7732349634170532,1.7397631406784058,1.6940655708312988,1.6505085229873655,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0029,meta_fit,-0.188620239496231,0.0744150504469871,-0.3346813321113586,0.0708698332309722,3.0,0.0269049517810344,0.1667684465646743,0.0,0.0,12.0,12.0,0.0,0.0,1.810007929801941,0.0027163028717041,1.810007929801941,1.785561203956604,1.747717022895813,1.705859899520874,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0030,meta_fit,0.0405263341963291,0.1747834682464599,-0.0634398087859153,0.0755591765046119,0.0,0.0190908815711736,0.1345376521348953,0.0,0.0,12.0,12.0,0.0,0.0,1.7429428100585938,0.0027370452880859,1.7429428100585938,1.7183094024658203,1.6750885248184204,1.6305750608444214,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0036,meta_fit,0.0464488640427589,-0.044672604650259,-0.0637421980500221,0.0784751325845718,1.0,0.0292795151472091,0.0001697663101367,1.0,1.0,44.0,15.0,0.0,0.0,1.6407172679901123,-0.0145713491365313,1.6407172679901123,1.7718594074249268,1.7752386331558228,1.7740312814712524,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0039,meta_fit,0.2769649028778076,-0.3828763961791992,-0.1149943694472312,-0.1345220208168029,0.0,0.2028928101062774,0.0652204155921936,0.0,0.0,14.0,14.0,0.0,0.0,0.3500275611877441,-0.0099767576903104,0.3500275611877441,0.4398183822631836,0.5448057651519775,0.6372560262680054,0.0,nasa_battery_capacity_reviewer_clean_inner1,4
B0005,meta_fit,-0.0548305958509445,0.028370127081871,0.0364392213523387,0.1109387204051017,0.0,0.0051075536757707,0.000930514477659,1.0,1.0,37.0,13.0,0.0,0.0,1.8380955457687376,0.0013233555946499,1.8380955457687376,1.8261853456497192,1.8242958784103396,1.8205721378326416,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0007,meta_fit,-0.1255082488059997,0.12753526866436,-0.1210031807422638,0.0588217042386531,2.0,0.0029268413782119,0.1431408524513244,1.0,1.0,37.0,13.0,0.0,0.0,1.8894697427749636,0.0016957918414846,1.8894697427749636,1.874207615852356,1.866848349571228,1.8635847568511963,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0025,meta_fit,-0.10087551176548,0.064367190003395,0.0422996953129768,0.0631749033927917,0.0,0.001492291688919,0.2212037742137909,0.0,0.0,8.0,8.0,0.0,0.0,1.847749710083008,0.0020217630080878,1.847749710083008,1.829553842544556,1.8012685775756836,1.7777352333068848,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0026,meta_fit,-0.2469325363636016,0.0227891504764556,0.6322214007377625,-0.123420812189579,0.0,0.3982217311859131,0.2778571844100952,0.0,0.0,8.0,8.0,0.0,0.0,1.7732679843902588,0.0037171973381191,1.7732679843902588,1.739813208580017,1.6940888166427612,1.6504427194595337,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0029,meta_fit,-0.1889904737472534,0.0744112953543663,-0.3345467746257782,0.0710178166627883,3.0,0.0269048325717449,0.1663854867219925,0.0,0.0,12.0,12.0,0.0,0.0,1.810166597366333,0.0027174949645996,1.810166597366333,1.7857091426849363,1.7478071451187134,1.7059394121170044,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0030,meta_fit,0.0499671585857868,0.1474666446447372,-0.0419894494116306,0.0903638824820518,2.0,0.019091747701168,0.1374231278896331,0.0,0.0,12.0,12.0,0.0,0.0,1.7431286573410034,0.002806928474456,1.7431286573410034,1.71786630153656,1.673312067985535,1.6287950277328491,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0036,meta_fit,0.0460466742515563,-0.0452055893838405,-0.0637705028057098,0.0789741650223732,0.0,0.0292612705379724,0.0001768064830685,1.0,1.0,44.0,15.0,0.0,0.0,1.6411093473434448,-0.0145523678511381,1.6411093473434448,1.772080659866333,1.7753890752792358,1.7741817235946655,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0039,meta_fit,0.2769376933574676,-0.3822991847991943,-0.1149229258298873,-0.1346630305051803,0.0,0.2028938680887222,0.0652135387063026,0.0,0.0,14.0,14.0,0.0,0.0,0.3500716686248779,-0.0099756717681884,0.3500716686248779,0.4398527145385742,0.5448786020278931,0.6373435258865356,0.001,nasa_battery_capacity_reviewer_clean_inner1,4
B0005,meta_fit,-0.0514511652290821,0.0182376150041818,0.037031102925539,0.1108099520206451,2.0,0.005100401584059,0.002773190382868,1.0,1.0,37.0,13.0,0.0,0.0,1.8324815034866333,0.000944071332924,1.8324815034866333,1.8239848613739011,1.8233063220977783,1.8189074993133545,0.01,nasa_battery_capacity_reviewer_clean_inner1,4
B0007,meta_fit,-0.1239416599273681,0.1272487193346023,-0.1193863153457641,0.0592401213943958,2.0,0.0029363580979406,0.1368642002344131,1.0,1.0,37.0,13.0,0.0,0.0,1.8895063400268557,0.0017009840812534,1.8895063400268557,1.874197483062744,1.866848111152649,1.863818645477295,0.01,nasa_battery_capacity_reviewer_clean_inner1,4
B0025,meta_fit,-0.1008128821849823,0.0639500617980957,0.0439609698951244,0.0633381158113479,0.0,0.001492258394137,0.2177007347345352,0.0,0.0,8.0,8.0,0.0,0.0,1.8477648496627808,0.0020203059539198,1.8477648496627808,1.8295820951461792,1.8013089895248413,1.777724266052246,0.01,nasa_battery_capacity_reviewer_clean_inner1,4
