prior_weight,support_selection_loss_median,support_selection_loss_mean,meta_query_nrmse_median,meta_query_nrmse_mean,dataset,seed
0.01,0.0164343416690826,0.0232391633253428,0.0763241983950138,0.1698283851146698,nasa_battery_capacity_reviewer_clean_inner0,3
0.1,0.0193747403100132,0.0252051201096037,0.1473420895636081,0.2189707020297646,nasa_battery_capacity_reviewer_clean_inner0,3
1.0,0.0220668688416481,0.0840878158051054,0.3125696778297424,0.3793005477637052,nasa_battery_capacity_reviewer_clean_inner0,3
0.0,0.0138138202019035,0.0167802323703654,0.06327217631042,0.1078554675914347,nasa_battery_capacity_reviewer_clean_inner0,4
0.001,0.0149368364363908,0.0171228444232838,0.0638067983090877,0.1078502391465008,nasa_battery_capacity_reviewer_clean_inner0,4
0.01,0.0169559330679476,0.0186762574739987,0.1109860278666019,0.2002016175538301,nasa_battery_capacity_reviewer_clean_inner0,4
0.1,0.0202064588665962,0.0498889322479954,0.2854402363300323,0.3724892605096102,nasa_battery_capacity_reviewer_clean_inner0,4
1.0,0.0380227975547313,0.0815460096637252,0.3093619048595428,0.4793863538652658,nasa_battery_capacity_reviewer_clean_inner0,4
0.0,0.0222798204049468,0.0873177818284602,0.084398103877902,0.1575658675283193,nasa_battery_capacity_reviewer_clean_inner1,0
0.001,0.0223192647099494,0.0894879624538589,0.089167833328247,0.1233360604383051,nasa_battery_capacity_reviewer_clean_inner1,0
0.01,0.0226926933974027,0.0930536496016429,0.1080115772783756,0.1194367394782602,nasa_battery_capacity_reviewer_clean_inner1,0
0.1,0.0227682683616876,0.1405837221827823,0.1364376172423362,0.2085994672961533,nasa_battery_capacity_reviewer_clean_inner1,0
1.0,0.0317628495395183,0.2105196188931586,0.1786982268095016,0.3626154060475528,nasa_battery_capacity_reviewer_clean_inner1,0
0.0,0.0223586242645978,0.1014248086430598,0.0626584570854902,0.1090092877857387,nasa_battery_capacity_reviewer_clean_inner1,1
0.001,0.0221912851557135,0.1021077462501125,0.0737141221761703,0.1040456839837133,nasa_battery_capacity_reviewer_clean_inner1,1
0.01,0.0219286913052201,0.1202303745812969,0.1433785408735275,0.1940481234341859,nasa_battery_capacity_reviewer_clean_inner1,1
0.1,0.0221897400915622,0.2400171035114908,0.2244497388601303,0.2356268875300884,nasa_battery_capacity_reviewer_clean_inner1,1
1.0,0.023550234735012,0.4360498450987506,0.2289847284555435,0.3244701782241463,nasa_battery_capacity_reviewer_clean_inner1,1
0.0,0.0230240728706121,0.180442478871555,0.127255093306303,0.2356864404864609,nasa_battery_capacity_reviewer_clean_inner1,2
0.001,0.0231239134445786,0.1805074343137676,0.1419646367430687,0.2309830007143318,nasa_battery_capacity_reviewer_clean_inner1,2
0.01,0.0233940659090876,0.1911400662793312,0.1838308349251747,0.2944134511053562,nasa_battery_capacity_reviewer_clean_inner1,2
0.1,0.0234614675864577,0.2876308723061811,0.1309604346752166,0.3785481648519635,nasa_battery_capacity_reviewer_clean_inner1,2
